TransactionID,TransactionAmt,ProductCD,card4,card6,addr1,addr2,P_emaildomain,R_emaildomain,customer_id,ts,channel,risk_score
3538077,20.65,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 00:41:00,online,0.01
3538101,22.02,C,visa,credit,,,gmail.com,gmail.com,C13171,2016-12-13 00:50:51,online,0.01
3538124,39.89,W,mastercard,credit,264.0,87.0,yahoo.com,,C08623,2016-12-13 01:00:26,in_person,0.11
3538128,88.04,W,visa,debit,264.0,87.0,yahoo.com,,C12265,2016-12-13 01:01:36,in_person,0.13
3538148,17.08,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 01:11:25,online,0.04
3538154,22.51,C,visa,debit,,,anonymous.com,anonymous.com,C11923,2016-12-13 01:13:34,online,0.18
3538159,24.78,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 01:14:43,online,0.43
3538173,58.97,W,mastercard,credit,181.0,87.0,gmail.com,,C08623,2016-12-13 01:18:26,in_person,0.11
3538182,17.13,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 01:22:05,online,0.15
3538187,25.17,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 01:24:13,online,0.39
3538188,17.11,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 01:24:23,online,0.04
3538202,36.89,W,visa,credit,205.0,87.0,yahoo.com,,C07987,2016-12-13 01:29:33,in_person,0.27
3538220,369.92,W,mastercard,debit,264.0,87.0,gmail.com,,C07297,2016-12-13 01:37:55,in_person,0.15
3538269,77.06,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-12-13 01:53:14,in_person,0.16
3538320,114.83,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 02:22:36,online,0.03
3538322,44.53,C,visa,debit,,,anonymous.com,anonymous.com,C11923,2016-12-13 02:23:34,online,0.21
3538324,57.36,C,visa,debit,,,outlook.com,outlook.com,C11923,2016-12-13 02:23:57,online,0.52
3538337,126.03,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 02:32:47,online,0.89
3538355,23.5,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 02:36:47,online,0.02
3538389,62.52,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 02:53:27,online,0.34
3538416,67.89,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-12-13 03:09:38,in_person,0.17
3538457,3.18,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 03:41:13,online,0.23
3538459,15.74,C,visa,debit,,,anonymous.com,anonymous.com,C11923,2016-12-13 03:41:40,online,0.64
3538461,24.24,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 03:42:24,online,0.34
3538495,11.65,C,visa,credit,,,hotmail.com,hotmail.com,C13171,2016-12-13 04:03:52,online,0.03
3538503,11.65,C,visa,credit,,,hotmail.com,hotmail.com,C13171,2016-12-13 04:08:54,online,0.61
3538530,17.98,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 04:41:37,online,0.04
3538540,4.96,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 04:58:04,online,0.06
3538545,107.95,W,visa,debit,325.0,87.0,hotmail.com,,C02354,2016-12-13 05:08:31,in_person,0.02
3538553,11.16,C,visa,debit,,,icloud.com,icloud.com,C11923,2016-12-13 05:19:11,online,0.1
3538572,15.94,C,visa,credit,,,hotmail.com,hotmail.com,C13171,2016-12-13 06:01:09,online,0.31
3538604,14.07,W,mastercard,credit,181.0,87.0,gmail.com,,C08623,2016-12-13 07:18:27,in_person,0.17
3538627,183.07,W,mastercard,credit,264.0,87.0,,,C08623,2016-12-13 09:46:32,in_person,0.07
3538641,103.89,W,visa,debit,177.0,87.0,gmail.com,,C12382,2016-12-13 10:37:46,in_person,0.21
3538660,213.92,W,visa,debit,204.0,87.0,gmail.com,,C02354,2016-12-13 11:19:18,in_person,0.07
3538676,38.95,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-12-13 11:31:07,in_person,0.42
3538693,88.42,W,mastercard,credit,251.0,87.0,gmail.com,,C08623,2016-12-13 11:51:25,in_person,0.17
3538698,107.98,W,mastercard,debit,264.0,87.0,gmail.com,,C07671,2016-12-13 11:58:10,in_person,0.15
3538700,100.01,R,visa,debit,205.0,87.0,gmail.com,bellsouth.net,C09933,2016-12-13 11:59:13,online,0.65
3538719,59.07,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-12-13 12:25:02,in_person,0.16
3538765,27.54,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 12:55:28,online,0.08
3538776,99.99,W,visa,debit,337.0,87.0,gmail.com,,C05876,2016-12-13 13:02:10,in_person,0.02
3538783,68.04,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-12-13 13:06:44,in_person,0.08
3538792,50.09,R,visa,debit,264.0,87.0,gmail.com,bellsouth.net,C09933,2016-12-13 13:10:10,online,0.34
3538829,117.03,W,mastercard,credit,299.0,87.0,icloud.com,,C08623,2016-12-13 13:29:21,in_person,0.18
3538844,49.89,C,visa,debit,,,anonymous.com,anonymous.com,C11923,2016-12-13 13:34:59,online,0.07
3538894,59.04,W,visa,debit,122.0,87.0,yahoo.com,,C05876,2016-12-13 13:57:54,in_person,0.11
3538896,117.04,W,mastercard,debit,310.0,87.0,yahoo.com,,C07671,2016-12-13 13:58:09,in_person,0.14
3538910,102.06,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-12-13 14:04:25,in_person,0.62
3538923,226.08,W,visa,debit,264.0,87.0,yahoo.com,,C09933,2016-12-13 14:09:16,in_person,0.09
3538932,58.95,W,mastercard,credit,123.0,87.0,yahoo.com,,C08623,2016-12-13 14:12:17,in_person,0.07
3538935,58.92,W,mastercard,credit,123.0,87.0,yahoo.com,,C08623,2016-12-13 14:15:07,in_person,0.09
3538936,39.05,W,visa,debit,126.0,87.0,gmail.com,,C02354,2016-12-13 14:15:15,in_person,0.01
3538969,96.96,W,mastercard,credit,123.0,87.0,yahoo.com,,C08623,2016-12-13 14:29:55,in_person,0.4
3538982,97.02,W,mastercard,credit,123.0,87.0,yahoo.com,,C08623,2016-12-13 14:34:15,in_person,0.23
3539002,14.07,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 14:40:43,online,0.83
3539034,99.98,S,visa,credit,330.0,87.0,,yahoo.com,C08299,2016-12-13 14:53:53,online,0.33
3539040,14.07,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 14:57:57,online,0.67
3539049,160.04,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-12-13 15:00:39,in_person,0.3
3539068,18.35,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 15:05:46,online,0.58
3539073,39.06,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 15:08:01,in_person,0.08
3539095,99.94,R,mastercard,credit,181.0,87.0,icloud.com,yahoo.com,C08623,2016-12-13 15:15:29,online,0.74
3539123,73.59,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-12-13 15:23:53,in_person,0.03
3539128,82.04,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-12-13 15:24:33,in_person,0.03
3539238,9.47,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 16:07:47,online,0.07
3539256,30.28,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 16:12:42,online,0.05
3539278,30.3,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 16:19:59,online,0.03
3539317,334.98,W,visa,debit,337.0,87.0,,,C02354,2016-12-13 16:30:41,in_person,0.2
3539326,26.63,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 16:34:41,online,0.01
3539419,15.95,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 17:02:51,online,0.14
3539462,108.02,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-12-13 17:16:59,in_person,0.17
3539479,23.96,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 17:22:54,in_person,0.08
3539489,87.07,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-12-13 17:26:12,in_person,0.18
3539531,29.03,W,visa,debit,325.0,87.0,anonymous.com,,C02354,2016-12-13 17:37:51,in_person,0.07
3539546,107.9,W,visa,debit,264.0,87.0,hotmail.com,,C09933,2016-12-13 17:42:08,in_person,0.05
3539553,23.93,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 17:44:17,in_person,0.12
3539569,24.04,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 17:49:07,in_person,0.06
3539582,23.38,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 17:52:22,online,0.01
3539592,46.89,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 17:53:50,online,0.45
3539601,47.96,W,mastercard,debit,264.0,87.0,,,C07671,2016-12-13 17:56:13,in_person,0.11
3539627,39.09,W,mastercard,credit,191.0,87.0,gmail.com,,C08623,2016-12-13 18:05:39,in_person,0.2
3539643,23.97,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 18:08:36,in_person,0.08
3539644,334.94,W,mastercard,credit,299.0,87.0,gmail.com,,C08623,2016-12-13 18:08:51,in_person,0.03
3539733,35.89,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 18:34:14,online,0.07
3539737,23.93,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 18:34:44,in_person,0.18
3539760,59.0,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-12-13 18:39:35,in_person,0.14
3539815,25.96,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-12-13 18:52:28,in_person,0.05
3539823,108.03,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 18:54:07,in_person,0.11
3539834,35.93,W,visa,debit,325.0,87.0,msn.com,,C02354,2016-12-13 18:56:56,in_person,0.11
3539837,35.92,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 18:57:47,in_person,0.17
3539844,24.02,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 18:59:04,in_person,0.2
3539878,4.31,C,visa,credit,,,yahoo.com.mx,yahoo.com.mx,C13171,2016-12-13 19:06:31,online,0.17
3539888,51.94,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 19:10:32,online,0.17
3539906,57.95,W,visa,debit,126.0,87.0,aol.com,,C02354,2016-12-13 19:19:19,in_person,0.04
3539953,317.94,W,mastercard,credit,325.0,87.0,yahoo.com,,C08623,2016-12-13 19:30:02,in_person,0.15
3539966,25.98,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-12-13 19:34:28,in_person,0.1
3539999,108.58,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-12-13 19:44:27,in_person,0.27
3540032,33.95,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-12-13 19:52:04,in_person,0.29
3540040,469.95,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-12-13 19:55:39,in_person,0.49
3540063,9.72,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 20:03:20,online,0.01
3540126,99.96,W,visa,debit,251.0,87.0,gmail.com,,C05876,2016-12-13 20:18:33,in_person,0.12
3540145,59.08,W,mastercard,credit,204.0,87.0,aol.com,,C08623,2016-12-13 20:23:54,in_person,0.14
3540170,15.77,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-13 20:33:21,online,0.27
3540176,1504.55,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-12-13 20:34:57,in_person,0.16
3540177,106.87,W,mastercard,debit,343.0,87.0,gmail.com,,C07297,2016-12-13 20:35:02,in_person,0.11
3540199,11.57,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 20:41:27,online,0.03
3540214,117.09,W,visa,debit,441.0,87.0,,,C05876,2016-12-13 20:44:44,in_person,0.14
3540237,1504.51,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-12-13 20:51:16,in_person,0.38
3540265,15.75,C,visa,debit,,,anonymous.com,anonymous.com,C11923,2016-12-13 20:59:09,online,0.16
3540344,206.02,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 21:19:37,in_person,0.16
3540345,445.07,W,visa,debit,444.0,87.0,gmail.com,,C09933,2016-12-13 21:19:42,in_person,0.11
3540380,26.21,C,mastercard,credit,,,gmail.com,gmail.com,C11891,2016-12-13 21:28:35,online,0.28
3540393,32.83,C,visa,debit,,,hotmail.es,hotmail.es,C11923,2016-12-13 21:30:55,online,0.09
3540400,29.93,C,visa,debit,,,anonymous.com,anonymous.com,C11923,2016-12-13 21:32:13,online,0.03
3540420,48.23,C,visa,debit,284.0,60.0,hotmail.com,hotmail.com,C11923,2016-12-13 21:37:50,online,0.03
3540424,38.96,W,visa,credit,226.0,87.0,,,C07987,2016-12-13 21:39:22,in_person,0.14
3540477,8.3,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 21:55:53,online,0.02
3540531,39.07,W,mastercard,credit,184.0,87.0,gmail.com,,C08623,2016-12-13 22:15:08,in_person,0.17
3540576,49.02,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 22:24:58,in_person,0.07
3540586,48.1,C,visa,debit,,,hotmail.es,hotmail.es,C11923,2016-12-13 22:29:14,online,0.09
3540604,44.52,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-12-13 22:34:37,in_person,0.34
3540609,39.28,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 22:36:14,online,0.04
3540662,107.98,W,mastercard,debit,264.0,87.0,,,C07671,2016-12-13 22:55:17,in_person,0.27
3540713,48.29,C,visa,debit,284.0,60.0,hotmail.com,hotmail.com,C11923,2016-12-13 23:13:07,online,0.19
3540717,82.98,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-12-13 23:14:38,in_person,0.18
3540748,65.67,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-13 23:23:32,online,0.1
3540837,59.05,W,visa,debit,325.0,87.0,,,C02354,2016-12-13 23:54:32,in_person,0.06
3540852,58.99,W,visa,debit,325.0,87.0,,,C02354,2016-12-14 00:00:45,in_person,0.02
3540878,101.98,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-12-14 00:08:42,in_person,0.16
3540902,13.83,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 00:17:17,online,0.03
3540934,70.49,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 00:30:15,online,0.2
3540955,59.01,W,visa,debit,264.0,87.0,,,C09933,2016-12-14 00:38:37,in_person,0.04
3540959,60.03,W,visa,debit,330.0,87.0,,,C05876,2016-12-14 00:39:54,in_person,0.32
3540969,56.78,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 00:43:41,online,0.29
3540978,56.78,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 00:46:33,online,0.04
3540986,24.09,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-12-14 00:50:47,in_person,0.07
3540994,9.94,W,mastercard,debit,264.0,87.0,yahoo.com,,C07671,2016-12-14 00:53:50,in_person,0.15
3540997,56.68,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 00:54:36,online,0.02
3541022,40.04,W,visa,debit,330.0,87.0,gmail.com,,C05876,2016-12-14 01:04:29,in_person,0.07
3541037,53.87,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-12-14 01:08:55,in_person,0.04
3541046,32.58,C,visa,credit,,,hotmail.com,hotmail.com,C13171,2016-12-14 01:13:38,online,0.2
3541066,39.45,W,visa,debit,264.0,87.0,gmail.com,,C05876,2016-12-14 01:19:40,in_person,0.14
3541082,39.86,W,visa,debit,330.0,87.0,gmail.com,,C05876,2016-12-14 01:24:37,in_person,0.06
3541085,160.97,W,visa,debit,264.0,87.0,yahoo.com,,C09933,2016-12-14 01:26:30,in_person,0.13
3541089,40.01,W,visa,debit,330.0,87.0,,,C05876,2016-12-14 01:29:30,in_person,0.17
3541098,40.03,W,visa,debit,330.0,87.0,,,C05876,2016-12-14 01:34:34,in_person,0.18
3541105,145.92,W,visa,debit,264.0,87.0,yahoo.com,,C09933,2016-12-14 01:36:42,in_person,0.31
3541111,40.03,W,visa,debit,330.0,87.0,,,C05876,2016-12-14 01:40:10,in_person,0.12
3541112,35.3,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 01:40:29,online,0.19
3541117,24.07,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 01:42:49,online,0.13
3541119,40.0,W,visa,debit,330.0,87.0,,,C05876,2016-12-14 01:44:04,in_person,0.02
3541138,49.07,W,visa,debit,126.0,87.0,gmail.com,,C02354,2016-12-14 01:52:14,in_person,0.05
3541155,22.96,W,visa,debit,264.0,87.0,gmail.com,,C05876,2016-12-14 01:57:54,in_person,0.22
3541166,15.96,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-12-14 01:59:57,in_person,0.27
3541180,39.93,W,visa,debit,330.0,87.0,,,C05876,2016-12-14 02:03:46,in_person,0.31
3541194,46.6,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 02:11:40,online,0.11
3541202,39.98,W,visa,debit,330.0,87.0,,,C05876,2016-12-14 02:14:13,in_person,0.24
3541206,28.96,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-12-14 02:15:58,in_person,0.07
3541207,65.98,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 02:15:59,online,0.27
3541229,55.97,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-12-14 02:30:10,in_person,0.03
3541231,39.93,W,visa,debit,330.0,87.0,,,C05876,2016-12-14 02:31:19,in_person,0.07
3541276,14.39,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 02:50:11,online,0.14
3541280,280.05,W,mastercard,debit,194.0,87.0,hotmail.com,,C07297,2016-12-14 02:52:33,in_person,0.31
3541286,16.73,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 02:54:27,online,0.15
3541290,115.32,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 02:56:31,online,0.25
3541296,26.76,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 02:58:20,online,0.06
3541300,279.92,W,mastercard,debit,194.0,87.0,hotmail.com,,C07297,2016-12-14 02:58:55,in_person,0.11
3541302,52.26,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:00:42,online,0.05
3541312,26.72,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:03:29,online,0.11
3541316,26.8,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:05:39,online,0.13
3541317,19.86,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:05:58,online,0.73
3541324,26.78,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:11:17,online,0.02
3541325,26.73,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:11:26,online,0.17
3541327,26.53,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:13:10,online,0.06
3541329,26.71,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:13:26,online,0.15
3541330,26.81,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:13:39,online,0.03
3541341,26.46,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:20:04,online,0.05
3541349,26.42,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:21:23,online,0.01
3541353,23.65,C,visa,debit,,,live.com,live.com,C11923,2016-12-14 03:25:13,online,0.1
3541363,26.39,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:31:45,online,0.07
3541371,40.03,W,visa,debit,330.0,87.0,,,C05876,2016-12-14 03:35:23,in_person,0.03
3541375,26.48,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:37:07,online,0.07
3541387,26.4,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:45:39,online,0.11
3541389,26.53,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:49:21,online,0.03
3541395,26.42,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:55:13,online,0.19
3541396,26.39,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:55:19,online,0.12
3541399,26.36,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:56:54,online,0.04
3541402,21.68,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 03:59:29,online,0.07
3541403,21.63,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 04:00:42,online,0.07
3541404,48.95,W,visa,debit,264.0,87.0,,,C09933,2016-12-14 04:02:27,in_person,0.06
3541421,48.02,W,mastercard,debit,264.0,87.0,gmail.com,,C07671,2016-12-14 04:15:03,in_person,0.03
3541425,8.53,C,visa,debit,,,yahoo.com.mx,yahoo.com.mx,C11923,2016-12-14 04:17:43,online,0.07
3541433,26.44,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 04:23:51,online,0.08
3541436,26.48,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 04:28:08,online,0.02
3541437,27.13,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 04:28:36,online,0.07
3541447,27.06,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 04:34:41,online,0.03
3541475,26.83,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 05:11:18,online,0.18
3541478,99.92,H,visa,debit,126.0,87.0,gmail.com,,C02354,2016-12-14 05:29:19,online,0.63
3541495,36.02,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-12-14 06:08:46,in_person,0.07
3541499,29.03,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-12-14 06:18:22,in_person,0.17
3541537,31.93,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 09:04:44,online,0.33
3541543,58.99,W,mastercard,credit,310.0,87.0,gmail.com,,C08623,2016-12-14 09:18:07,in_person,0.03
3541546,31.98,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 09:29:30,online,0.07
3541574,57.86,W,visa,debit,264.0,87.0,yahoo.com,,C09933,2016-12-14 10:57:47,in_person,0.44
3541577,116.91,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-12-14 11:03:30,in_person,0.07
3541595,58.0,W,visa,debit,264.0,87.0,yahoo.com,,C09933,2016-12-14 11:27:07,in_person,0.05
3541632,58.99,W,visa,debit,325.0,87.0,hotmail.com,,C02354,2016-12-14 12:00:17,in_person,0.02
3541662,108.03,W,visa,credit,143.0,87.0,gmail.com,,C07987,2016-12-14 12:20:58,in_person,0.2
3541704,108.87,W,mastercard,debit,264.0,87.0,gmail.com,,C07671,2016-12-14 12:47:56,in_person,0.05
3541718,50.04,H,visa,debit,325.0,87.0,gmail.com,aol.com,C02354,2016-12-14 12:57:39,online,0.06
3541730,23.93,W,visa,debit,433.0,87.0,,,C12382,2016-12-14 13:05:49,in_person,0.06
3541748,58.91,W,visa,debit,441.0,87.0,yahoo.com,,C12382,2016-12-14 13:15:54,in_person,0.03
3541820,107.97,W,visa,debit,110.0,87.0,,,C12382,2016-12-14 13:41:28,in_person,0.02
3541855,58.96,W,visa,debit,272.0,87.0,,,C02354,2016-12-14 13:48:56,in_person,0.18
3541871,57.72,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 13:53:52,online,0.12
3541888,20.99,C,visa,debit,,,hotmail.com,hotmail.com,C08106,2016-12-14 13:59:03,online,0.08
3541910,58.95,W,visa,debit,325.0,87.0,,,C02354,2016-12-14 14:09:16,in_person,0.08
3541921,20.84,C,visa,debit,,,hotmail.com,hotmail.com,C08106,2016-12-14 14:11:36,online,0.04
3541930,33.92,W,visa,debit,325.0,87.0,icloud.com,,C02354,2016-12-14 14:14:37,in_person,0.11
3541939,35.93,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-12-14 14:16:24,in_person,0.25
3541972,20.99,C,visa,debit,,,hotmail.com,hotmail.com,C08106,2016-12-14 14:26:51,online,0.09
3542013,213.04,W,visa,debit,325.0,87.0,hotmail.com,,C02354,2016-12-14 14:38:49,in_person,0.36
3542021,59.01,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-12-14 14:40:53,in_person,0.03
3542040,53.91,W,visa,debit,205.0,87.0,gmail.com,,C12382,2016-12-14 14:47:37,in_person,0.11
3542079,17.73,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 14:57:49,online,0.11
3542080,6.8,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 14:57:54,online,0.13
3542130,15.02,W,visa,debit,272.0,87.0,yahoo.com,,C05876,2016-12-14 15:14:05,in_person,0.24
3542167,17.6,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 15:23:18,online,0.14
3542204,78.88,W,visa,debit,264.0,87.0,hotmail.com,,C05876,2016-12-14 15:32:30,in_person,0.08
3542286,123.61,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 15:47:54,online,0.31
3542288,32.45,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 15:48:39,online,0.7
3542369,108.01,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-12-14 16:09:38,in_person,0.28
3542464,116.98,W,visa,debit,126.0,87.0,yahoo.com,,C02354,2016-12-14 16:31:58,in_person,0.13
3542528,58.04,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-12-14 16:45:48,in_person,0.08
3542600,43.05,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 17:08:50,online,0.01
3542625,75.05,H,visa,debit,126.0,87.0,yahoo.com,,C02354,2016-12-14 17:15:34,online,0.39
3542632,116.97,W,mastercard,credit,177.0,87.0,gmail.com,,C08623,2016-12-14 17:17:30,in_person,0.05
3542660,449.92,W,visa,debit,315.0,87.0,aol.com,,C02354,2016-12-14 17:23:50,in_person,0.09
3542730,100.02,W,visa,debit,337.0,87.0,gmail.com,,C05876,2016-12-14 17:43:58,in_person,0.12
3542768,99.98,W,visa,debit,337.0,87.0,gmail.com,,C05876,2016-12-14 17:54:28,in_person,0.04
3542770,116.98,W,visa,debit,264.0,87.0,outlook.com,,C09933,2016-12-14 17:55:15,in_person,0.07
3542771,24.59,W,mastercard,credit,330.0,87.0,gmail.com,,C08623,2016-12-14 17:55:25,in_person,0.47
3542800,58.97,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-12-14 18:05:37,in_person,0.15
3542814,59.07,W,visa,debit,325.0,87.0,,,C02354,2016-12-14 18:10:04,in_person,0.22
3542831,31.42,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 18:14:39,online,0.4
3542842,82.98,W,visa,debit,325.0,87.0,anonymous.com,,C02354,2016-12-14 18:17:06,in_person,0.03
3542859,31.31,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 18:21:13,online,0.01
3542867,54.42,W,visa,debit,264.0,87.0,gmail.com,,C12265,2016-12-14 18:22:15,in_person,0.01
3542909,31.3,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-12-14 18:31:24,online,0.1
3542932,15.91,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-12-14 18:37:44,online,0.66
3542955,35.34,C,visa,credit,,,hotmail.com,hotmail.com,C13171,2016-12-14 18:42:41,online,0.45
3542966,87.96,W,visa,debit,325.0,87.0,anonymous.com,,C02354,2016-12-14 18:44:17,in_person,0.39
3542976,15.85,C,visa,credit,,,gmail.com,gmail.com,C13171,2016-12-14 18:46:59,online,0.62
