TransactionID,id_15,id_23,id_30,id_31,id_33,DeviceType,DeviceInfo
3451223,,,,,,,
3451222,Unknown,,,mobile safari generic,,mobile,
3451238,New,,,samsung browser 4.0,,mobile,SAMSUNG SM-G610M Build/MMB29K
3451254,Found,,,chrome 65.0,,desktop,Windows
3451297,Found,,,chrome 65.0 for android,,mobile,BLL-L23 Build/HUAWEIBLL-L23
3451601,Found,,,chrome 65.0,,desktop,Windows
3451772,Unknown,,,mobile safari generic,,mobile,
3451751,Found,,,chrome 65.0 for android,,mobile,SM-G800M Build/KOT49H
3451718,Found,,,chrome 65.0 for android,,mobile,SM-G800M Build/KOT49H
3451761,New,,,chrome 65.0 for android,,mobile,HUAWEI RIO-L03 Build/HUAWEIRIO-L03
3451803,New,,,chrome 65.0 for android,,mobile,LG-H500 Build/LRX21Y
3451789,Found,,,chrome 65.0 for android,,mobile,SM-G800M Build/KOT49H
3451820,Unknown,,,mobile safari generic,,mobile,
3454435,New,,iOS 11.2.6,mobile safari generic,2208x1242,mobile,iOS Device
3454471,Found,,iOS 11.2.6,mobile safari generic,2208x1242,mobile,iOS Device
3451832,Found,,,chrome generic,,desktop,Moto G (4) Build/NPJS25.93-14-10
3451896,Found,,,chrome generic,,desktop,Moto G (4) Build/NPJS25.93-14-10
3451875,Found,,,chrome 65.0 for android,,mobile,Moto X Play Build/NPD26.48-24-1
3454489,Found,,iOS 11.2.6,mobile safari generic,2208x1242,mobile,iOS Device
3451855,New,,,chrome 65.0,,desktop,Windows
3451926,Unknown,,,mobile safari generic,,mobile,
3451990,New,,,chrome generic,,desktop,Moto G (5) Plus Build/NPN25.137-92
3454744,Found,,Windows 10,chrome 65.0,1366x768,desktop,Windows
3452180,Found,,,chrome 65.0,,desktop,Windows
3452371,New,,,chrome 65.0 for android,,mobile,TRT-L53 Build/HUAWEITRT-L53
3452987,Found,,,chrome 65.0 for android,,mobile,ALE-L23 Build/HuaweiALE-L23
3455578,Found,,iOS 11.2.6,mobile safari generic,2208x1242,mobile,iOS Device
3455704,Found,,iOS 11.2.6,mobile safari generic,2208x1242,mobile,iOS Device
3458424,Found,,Windows 10,edge 16.0,1920x1080,desktop,Windows
3453092,New,IP_PROXY:ANONYMOUS,,edge 16.0,,desktop,
3453150,New,,,chrome 65.0,,desktop,
3453180,Unknown,,,mobile safari generic,,mobile,
3453227,Unknown,,,mobile safari generic,,mobile,
3453240,Found,,,edge 16.0,,desktop,
3453222,Found,,,edge 16.0,,desktop,
3453256,New,,,chrome 65.0 for android,,mobile,XT1063 Build/MPB24.65-34
3453286,Found,,,chrome 65.0 for android,,mobile,Blade V580 Build/LMY47D
3453332,Unknown,,,mobile safari generic,,mobile,
3453416,Found,,,chrome 65.0 for android,,mobile,SM-T710 Build/NRD90M
3453433,Found,,,chrome 65.0,,desktop,
3453468,New,,,ie 11.0 for desktop,,desktop,Trident/7.0
3453607,Found,,,firefox 59.0,,desktop,rv:59.0
3453604,Unknown,,,mobile safari generic,,mobile,
3453682,New,,,mobile safari generic,,mobile,
3453710,New,,,chrome 65.0 for android,,mobile,SM-J701M Build/NRD90M
3453722,Unknown,,,mobile safari generic,,mobile,
3453739,Found,,,chrome 65.0 for android,,mobile,SM-G570M Build/MMB29K
3453752,New,,,chrome 65.0 for android,,mobile,PRA-LX3 Build/HUAWEIPRA-LX3
3453802,Found,,,chrome 65.0 for android,,mobile,SM-G955U Build/R16NW
3453848,New,,,chrome 65.0 for android,,mobile,SM-J701M Build/NRD90M
3453850,Found,,,chrome 65.0 for android,,mobile,SM-J701M Build/NRD90M
3453828,Found,,,chrome 65.0 for android,,mobile,SM-J701M Build/NRD90M
3453839,Unknown,,,mobile safari generic,,mobile,
3453860,Found,,,chrome 65.0,,desktop,Windows
3453861,New,,,chrome 65.0,,desktop,
3453875,Found,,,firefox,,desktop,Linux x86_64
3453876,Found,,,firefox,,desktop,Linux x86_64
3453902,Found,,,chrome generic,,desktop,SAMSUNG SM-G900M Build/LRX21T
3456705,Found,,iOS 11.3.0,mobile safari generic,1334x750,mobile,iOS Device
3454086,Found,,,chrome 65.0,,desktop,
3454212,New,,,chrome 65.0 for android,,mobile,SM-G925I Build/NRD90M
3454177,Found,,,samsung browser 6.4,,mobile,SAMSUNG SM-G955F Build/NRD90M
3454317,New,,,chrome 65.0 for android,,mobile,TRT-L53 Build/HUAWEITRT-L53
3454365,Found,,,chrome 65.0 for android,,mobile,TRT-L53 Build/HUAWEITRT-L53
3454362,New,,,chrome 65.0 for android,,mobile,Redmi 4X Build/N2G47H
3454497,New,,,chrome 64.0 for android,,mobile,LG-D693n Build/LRX22G
3454538,Unknown,,,mobile safari generic,,mobile,
3454519,New,,,chrome 65.0 for android,,mobile,E5506
3459943,New,,iOS 11.3.0,chrome 65.0 for ios,2048x1536,mobile,iOS Device
3454741,Unknown,,,mobile safari generic,,mobile,
3454834,New,,,chrome 65.0 for android,,mobile,Lenovo PB1-750M Build/S100
3454850,Found,IP_PROXY:ANONYMOUS,,ie 11.0 for tablet,,desktop,Trident/7.0
3454861,New,,,chrome 62.0 for android,,mobile,SM-J510MN Build/MMB29M
3454856,New,,,chrome 65.0 for android,,mobile,E6683
3468457,New,,,samsung browser 4.0,,mobile,SAMSUNG SM-J700M Build/MMB29K
3455005,Unknown,,,mobile safari generic,,mobile,
3455171,Unknown,,,mobile safari generic,,mobile,
3455257,Found,,,chrome 65.0 for android,,mobile,RNE-L03 Build/HUAWEIRNE-L03
3455282,New,,,chrome 65.0 for android,,mobile,5051A Build/MMB29M
3455390,New,,,chrome 65.0 for android,,mobile,Lenovo A6020l37 Build/LMY47V
3455357,Found,,,chrome 65.0 for android,,mobile,BAC-L03 Build/HUAWEIBAC-L03
3455516,New,,,firefox 48.0,,desktop,rv:48.0
3455503,New,,,chrome 65.0 for android,,mobile,TA-1038 Build/NMF26O
3455520,New,,,chrome 65.0 for android,,mobile,LG-D680 Build/KOT49I
3455618,Found,,,chrome 65.0,,desktop,Windows
3455671,New,,,chrome 65.0 for android,,mobile,LG-D693n Build/LRX22G
3455729,New,,,Samsung/SM-G532M,,mobile,SM-G532M Build/MMB29T
3455752,Unknown,,,mobile safari generic,,mobile,
3455809,Found,,,chrome 65.0,,desktop,
3455854,Found,,,chrome 65.0,,desktop,
3455877,New,,,chrome 64.0 for android,,mobile,MotoG3 Build/MPIS24.65-33.1-2-16
3455879,Found,,,samsung browser 6.4,,mobile,SAMSUNG SM-J701M Build/NRD90M
3455886,Found,,,chrome 65.0,,desktop,Windows
3461217,New,,iOS 11.2.6,mobile safari generic,1334x750,mobile,iOS Device
3455913,New,,,chrome 65.0 for android,,mobile,SM-G531H Build/LMY48B
3455911,Unknown,,,mobile safari generic,,mobile,
3455947,New,,,chrome 64.0 for android,,mobile,Blade V580 Build/LMY47D
3456001,Unknown,,,mobile safari generic,,mobile,
3456018,New,,,chrome 65.0 for android,,mobile,Ilium L1120 Build/NRD90M
3456071,Unknown,,,mobile safari generic,,mobile,
3456077,New,,,chrome 65.0 for android,,mobile,moto x4 Build/OPWS27.57-40-6
3456169,Unknown,,,mobile safari generic,,mobile,
3456211,New,,,chrome 65.0 for android,,mobile,F3113 Build/33.3.A.1.97
3456238,New,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3469685,New,,,chrome 65.0 for android,,mobile,SM-J700M Build/MMB29K
3456349,Found,,,chrome 65.0 for android,,mobile,SM-G925I Build/NRD90M
3456398,New,,,chrome 65.0,,desktop,Windows
3456435,New,,,chrome 65.0,,desktop,
3456449,Unknown,,,mobile safari generic,,mobile,
3456433,Unknown,,,safari generic,,desktop,
3456474,New,,,chrome 65.0 for android,,mobile,PRA-LX3 Build/HUAWEIPRA-LX3
3456512,Found,,,chrome 65.0,,desktop,Windows
3456478,Found,,,chrome 65.0,,desktop,Windows
3456467,Found,,,chrome 65.0,,desktop,Windows
3456473,Unknown,,,mobile safari generic,,mobile,
3456515,New,,,chrome 65.0 for android,,mobile,LG-K530 Build/NRD90U
3456501,Found,,,chrome 65.0 for android,,mobile,SM-G950F Build/NRD90M
3456500,New,,,chrome 65.0 for android,,mobile,5011A Build/NRD90M
3456488,Found,,,chrome 65.0 for android,,mobile,SM-G950F Build/NRD90M
3469878,New,,,chrome 65.0,,desktop,Windows
3456520,Unknown,,,mobile safari generic,,mobile,
3456566,Unknown,,,safari generic,,desktop,
3456700,New,,,chrome 65.0 for android,,mobile,Kylin
3456710,New,,,chrome 65.0 for android,,mobile,SM-G930F Build/NRD90M
3456738,Found,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3457157,New,,,chrome 65.0,,desktop,Windows
3457431,New,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3457561,Found,,,chrome 65.0,,desktop,Windows
3457692,New,,,firefox 59.0,,desktop,Windows
3457648,Found,,,firefox 59.0,,desktop,Windows
3457917,Found,,,chrome 65.0 for android,,mobile,SM-G950F Build/NRD90M
3457908,Found,,,chrome 65.0 for android,,mobile,SM-G950F Build/NRD90M
3457865,Found,,,chrome 65.0 for android,,mobile,SM-G950F Build/NRD90M
3458014,New,,,chrome 64.0 for android,,mobile,WAS-LX3 Build/HUAWEIWAS-LX3
3458079,Unknown,,,mobile safari generic,,mobile,
3458137,New,,,samsung browser 6.4,,mobile,SAMSUNG SM-G532M Build/MMB29T
3458204,Found,,,samsung browser 6.4,,mobile,SAMSUNG SM-G532M Build/MMB29T
3458259,Found,,,chrome 65.0,,desktop,Windows
3458276,Found,,,firefox 59.0,,desktop,Windows
3458357,New,,,ie 11.0 for desktop,,desktop,rv:11.0
3458367,,,,,,,
3458439,Unknown,,,mobile safari generic,,mobile,
3458495,New,,,chrome 65.0 for android,,mobile,SM-G920I Build/NRD90M
3458489,New,,,chrome 65.0 for android,,mobile,LG-K530 Build/MMB29M
3458457,Unknown,,,mobile safari generic,,mobile,
3458548,New,,,chrome 65.0 for android,,mobile,LG-H840 Build/NRD90U
3458591,Found,,,chrome 65.0 for android,,mobile,LG-H840 Build/NRD90U
3458698,New,,,chrome 65.0 for android,,mobile,SM-G531H Build/LMY48B
3458731,Unknown,,,mobile safari generic,,mobile,
3458762,New,,,chrome 65.0,,desktop,
3458787,Unknown,,,mobile safari generic,,mobile,
3458799,Found,,,chrome 65.0 for android,,mobile,moto x4 Build/OPWS27.57-40-6
3458945,Unknown,,,mobile safari generic,,mobile,
3459028,New,,,chrome 65.0 for android,,mobile,SM-T560 Build/KTU84P
3459127,New,,,chrome 65.0 for android,,mobile,ALP-L09 Build/HUAWEIALP-L09
3459145,New,,,chrome 55.0 for android,,mobile,LG-D693n Build/LRX22G
3459168,New,,,chrome 65.0 for android,,mobile,HUAWEI
3459187,New,,,chrome 64.0 for android,,mobile,HTC Desire 650 Build/MMB29M
3459194,New,,,chrome 65.0,,desktop,Windows
3459197,Found,,,chrome 65.0 for android,,mobile,SM-G955U Build/R16NW
3459198,Found,,,chrome 65.0 for android,,mobile,SM-G955U Build/R16NW
3472923,New,,,edge 16.0,,desktop,Windows
3459413,Found,,,edge 16.0,,desktop,Windows
3459577,New,,,chrome 65.0 for android,,mobile,LG-K200 Build/MXB48T
3459923,,,,,,,
3459881,New,,,chrome 65.0 for android,,mobile,LG-M700 Build/NMF26X
3460002,New,,,chrome 65.0 for android,,mobile,LG-K580 Build/MRA58K
3460122,New,,,chrome 65.0 for android,,mobile,CAM-L03 Build/HUAWEICAM-L03
3465695,New,,Mac OS X 10.12,firefox 59.0,2560x1440,desktop,rv:59.0
3460392,New,,,chrome 65.0 for android,,mobile,SM-G610M Build/MMB29K
3460360,New,,,samsung browser 6.4,,mobile,SAMSUNG SM-G950F Build/NRD90M
3460436,New,,,chrome 65.0,,desktop,
3460440,Unknown,,,mobile safari generic,,mobile,
3460429,Unknown,,,mobile safari generic,,mobile,
3460613,Found,,,chrome 65.0,,desktop,Windows
3460825,New,,,chrome 65.0 for android,,mobile,SM-G900H Build/MMB29K
3460864,New,,,chrome generic for android,,mobile,Redmi
3460881,New,,,chrome 65.0 for android,,mobile,hi6210sft Build/MRA58K
3460943,,,,,,,
3461135,Found,,,chrome 65.0,,desktop,Windows
3461166,Found,,,chrome 65.0,,desktop,Windows
3461254,New,,,chrome 65.0 for android,,mobile,SAMSUNG-SM-G925A Build/MMB29K
3461283,New,,,chrome 60.0,,desktop,Windows
3461424,New,,,other,,mobile,SM-G610M Build/MMB29K
3461511,New,,,chrome 65.0,,desktop,Windows
3461505,New,,,chrome 65.0 for android,,mobile,SM-N950F Build/NMF26X
3461532,Found,,,chrome 65.0,,desktop,Windows
3461531,Found,,,chrome 65.0 for android,,mobile,5051A Build/MMB29M
3461658,New,,,chrome 65.0 for android,,mobile,SM-G955F Build/NRD90M
3475108,Unknown,,,android webview 4.0,,mobile,Moto G Play Build/MPIS24.241-15.3-7
3461680,Found,,,chrome 60.0 for android,,mobile,SM-P355M
3461700,Unknown,,,mobile safari generic,,mobile,
3461736,Unknown,,,mobile safari generic,,mobile,
3461777,New,,,chrome 52.0 for android,,mobile,MotoG3 Build/MPI24.65-25
3461773,Unknown,,,mobile safari generic,,mobile,
3461800,Found,,,ie 11.0 for desktop,,desktop,Trident/7.0
3461826,New,,,chrome 65.0 for android,,mobile,Blade V6 Build/LRX22G
3461834,Found,,,chrome 52.0 for android,,mobile,MotoG3 Build/MPI24.65-25
3461799,New,,,chrome 65.0,,desktop,Windows
3461942,Found,,,chrome 59.0 for android,,mobile,8050G Build/LMY47I
3462053,Found,,,samsung browser 6.4,,mobile,ALP-L09 Build/HUAWEIALP-L09S
3462119,New,,,chrome 65.0 for android,,mobile,XT1635-02 Build/NPN26.118-22-2
3462128,Found,,,chrome 65.0,,desktop,Windows
3467556,Found,,Mac OS X 10.12,firefox 59.0,2560x1440,desktop,rv:59.0
3462322,Found,,,chrome generic,,desktop,Moto E (4) Plus Build/NMA26.42-69
3462370,New,,,chrome 65.0,,desktop,Windows
3462525,Found,,,chrome 65.0,,desktop,Windows
3462833,Found,,,chrome 65.0,,desktop,
3462879,Found,,,other,,mobile,Android 5.1
3462868,New,,,chrome 65.0,,desktop,Windows
3462912,Unknown,,,mobile safari generic,,mobile,
3463077,Found,,,chrome 65.0,,desktop,Windows
3463283,New,,,chrome 65.0,,desktop,
3463231,Found,,,chrome 65.0 for android,,mobile,G3313 Build/43.0.A.7.25
3463267,New,,,chrome generic,,desktop,Windows
3463367,Found,,,chrome generic,,desktop,Windows
3463352,Unknown,,,mobile safari generic,,mobile,
3463467,Found,,,chrome 65.0,,desktop,Windows
3463553,New,,,safari generic,,desktop,
3463743,New,,,chrome 65.0,,desktop,Windows
3463868,New,,,chrome 65.0 for android,,mobile,Moto G Play Build/NPIS26.48-36-5
3464008,New,,,Samsung/SM-G532M,,mobile,SAMSUNG SM-G532M Build/MMB29T
3464066,New,,,edge 16.0,,desktop,Windows
3464201,Found,,,chrome 65.0,,desktop,
3464193,New,,,edge 16.0,,desktop,Windows
3464181,New,,,chrome 65.0,,desktop,
3464221,Found,,,chrome 65.0,,desktop,
3464206,Found,,,chrome 65.0 for android,,mobile,SM-G531H Build/LMY48B
3464298,New,,,chrome 65.0 for android,,mobile,Redmi 4X Build/N2G47H
3464302,New,,,mobile safari generic,,mobile,
3464262,Found,,,other,,mobile,MOT-A6020l37 Build/LMY47V
3464331,New,,,chrome generic,,desktop,Moto E (4) Build/NMA26.42-19
3464339,New,,,chrome 65.0,,desktop,Windows
3464338,New,,,chrome 62.0 for android,,mobile,SM-G531H Build/LMY48B
3464371,New,,,chrome generic,,desktop,Moto G (4) Build/NPJ25.93-14.7
3464401,Unknown,,,mobile safari generic,,mobile,
3464409,Found,,,chrome 65.0 for android,,mobile,SM-A310M Build/LMY47X
3464438,Unknown,,,safari generic,,desktop,
3464437,Unknown,,,safari generic,,desktop,
3464439,Unknown,,,safari generic,,desktop,
3464429,,,,,,,
3467166,Found,,,chrome 65.0,,desktop,Windows
3464475,New,,,mobile safari generic,,mobile,
3464484,New,,,chrome 61.0 for android,,mobile,M4 SS4451 Build/LMY47D
3464512,New,,,other,,mobile,SP7731G
3464566,Found,,,firefox,,desktop,rv:35.0
3464671,Unknown,,,mobile safari generic,,mobile,
3464888,Unknown,,,mobile safari generic,,mobile,
3464914,Found,,,chrome 65.0,,desktop,
3465254,Unknown,,,mobile safari generic,,mobile,
3465266,New,,,chrome 65.0,,desktop,
3465379,Found,,,chrome 65.0,,desktop,Windows
3465524,New,,,chrome 65.0 for android,,mobile,SM-J700M Build/MMB29K
3465510,New,,,chrome 65.0 for android,,mobile,F3313 Build/37.0.A.2.248
3465532,Unknown,,,mobile safari generic,,mobile,
3465521,New,,,chrome generic for android,,mobile,LG-M700 Build/NMF26X
3465520,Found,,,chrome generic for android,,mobile,LG-M700 Build/NMF26X
3465797,Found,,,chrome generic for android,,mobile,LG-M700 Build/NMF26X
3465781,Found,,,chrome 65.0 for android,,mobile,LG-X230 Build/MRA58K
3465815,Found,,,chrome 65.0,,desktop,Windows
3465927,New,,,chrome 65.0 for android,,mobile,Lenovo K33b36 Build/MMB29M
3466059,New,,,chrome 65.0,,desktop,
3474173,Found,,,samsung browser 6.4,,mobile,SAMSUNG SM-A310F Build/NRD90M
3466081,New,,,chrome 65.0 for android,,mobile,LG-X180g Build/LMY47I
3466256,Found,,,chrome 65.0,,desktop,Windows
3466303,New,,,chrome 65.0,,desktop,
3466315,Found,,,ie 11.0 for tablet,,desktop,Trident/7.0
3466466,Unknown,,,mobile safari generic,,mobile,
3466600,Unknown,,,safari generic,,desktop,
3466619,Found,,,chrome generic,,desktop,Moto E (4) Plus Build/NMA26.42-142
3466599,Found,,,chrome generic,,desktop,Moto E (4) Plus Build/NMA26.42-142
3466641,Unknown,,,safari generic,,desktop,
3466649,Found,,,chrome generic,,desktop,Moto E (4) Plus Build/NMA26.42-142
3466693,New,,,chrome 62.0 for android,,mobile,SM-A520F Build/NRD90M
3466704,New,,,chrome generic for android,,mobile,SM-G935F Build/NRD90M
3466726,Found,,,ie 11.0 for desktop,,desktop,Trident/7.0
3466666,Found,,,ie 11.0 for desktop,,desktop,Trident/7.0
3466667,New,,,chrome 62.0,,desktop,Windows
3466675,Found,,,chrome 65.0,,desktop,
3466721,New,,,chrome generic,,desktop,Windows
3466750,New,,,chrome 49.0 for android,,mobile,Ilium X510 Build/MRA58K
3466791,Found,,,chrome 65.0 for android,,mobile,BLU ENERGY X PLUS Build/LRX21M
3466920,Unknown,,,mobile safari generic,,mobile,
3467019,Found,,,chrome 65.0 for android,,mobile,Moto Z2 Play Build/NPSS26.118-19-4
3467009,New,,,chrome 56.0 for android,,mobile,4047G Build/NRD90M
3467109,New,,,chrome generic for android,,mobile,SM-G610M Build/MMB29K
3467223,New,,,chrome 63.0 for android,,mobile,SM-G610M Build/MMB29K
3467498,Found,,,chrome 65.0,,desktop,Windows
3464869,New,,Windows 8.1,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
3467660,Found,,,chrome 56.0 for android,,mobile,LG-H500 Build/LRX21Y
3467785,Found,,,chrome generic for android,,mobile,Redmi
3467790,Unknown,,,mobile safari generic,,mobile,
3467894,Found,,,chrome 65.0,,desktop,Windows
3467907,New,,,chrome generic,,desktop,Moto G (4) Build/NPJ25.93-14.7
3468074,Unknown,,,mobile safari generic,,mobile,
3468097,Unknown,,,mobile safari generic,,mobile,
3468142,New,,,chrome 62.0,,desktop,Windows
3468137,Found,,,chrome 62.0,,desktop,Windows
3468267,New,,,chrome 65.0 for android,,mobile,F8331
3468378,New,,,chrome 65.0,,desktop,Windows
3468395,New,,,chrome 65.0 for android,,mobile,SM-G610M Build/MMB29K
3481593,Found,,Windows 10,ie 11.0 for desktop,1440x900,desktop,Trident/7.0
3468484,Found,,,chrome generic,,desktop,Moto G (4) Build/NPJ25.93-14.7
3468658,New,,,chrome 65.0 for android,,mobile,8050G Build/LMY47I
3468778,New,,,chrome 65.0,,desktop,Windows
3468810,Found,,,chrome 65.0 for android,,mobile,SM-G920P Build/NRD90M
3468826,Found,,,mobile safari generic,,mobile,
3469056,New,,,chrome 65.0,,desktop,
3469136,New,,,chrome 65.0,,desktop,Windows
3469217,New,,,firefox,,mobile,rv:58.0
3472040,New,,iOS 11.2.1,mobile safari generic,1136x640,mobile,iOS Device
3469279,New,,,chrome 65.0 for android,,mobile,5080A Build/MRA58K
3469283,Found,,,chrome 49.0,,desktop,
3469420,Found,,,chrome 65.0,,desktop,Windows
3469530,New,,,chrome 65.0 for android,,mobile,Moto C Build/NRD90M.063
3469547,New,,,chrome 65.0 for android,,mobile,LG-K410 Build/LRX22G
3474996,New,,iOS 10.3.3,mobile safari generic,1334x750,mobile,iOS Device
3469597,Found,,,chrome 62.0 for android,,mobile,SM-G930F Build/NRD90M
3469718,Unknown,,,mobile safari generic,,mobile,
3469686,Found,,,mobile safari generic,,mobile,
3469771,Unknown,,,mobile safari generic,,mobile,
3469775,Found,,,chrome 62.0 for android,,mobile,SM-G610M Build/MMB29K
3469790,Found,,,chrome generic,,desktop,Moto G (5) Build/NPPS25.137-15-11
3469793,New,,,,,mobile,HTC_One_M8/4.28.502.2
3469792,New,,,firefox 59.0,,desktop,Windows
3469843,Found,,,chrome 65.0,,desktop,Windows
3469848,New,,,chrome generic,,desktop,Moto G (4) Build/NPJS25.93-14-15
3469858,Unknown,,,mobile safari generic,,mobile,
3469856,Unknown,,,mobile safari generic,,mobile,
3469844,Found,,,chrome 65.0,,desktop,
3469850,New,,,chrome 65.0 for android,,mobile,SM-P355M Build/MMB29M
3469867,Found,,,chrome 65.0 for android,,mobile,SM-P355M Build/MMB29M
3469869,Found,,,chrome 65.0 for android,,mobile,SM-P355M Build/MMB29M
3469864,Unknown,,,mobile safari generic,,mobile,
3469863,Found,,,chrome 65.0 for android,,mobile,SM-P355M Build/MMB29M
3469883,Found,,,chrome 65.0 for android,,mobile,SM-P355M Build/MMB29M
3469874,Found,,,chrome 65.0 for android,,mobile,SM-P355M Build/MMB29M
3469951,,,,,,,
3470428,Found,,,chrome generic for android,,mobile,BLL-L23 Build/HUAWEIBLL-L23
3470434,New,,,chrome generic,,desktop,Moto G (4) Build/NPJS25.93-14-15
3473187,New,,Windows 7,ie 11.0 for desktop,1280x1024,desktop,Trident/7.0
3470857,New,,,Samsung/SM-G531H,,mobile,SAMSUNG SM-G531H Build/LMY48B
3470892,Found,,,chrome generic,,desktop,
3470950,Found,,,chrome generic,,desktop,
3470966,Found,,,chrome generic,,desktop,
3470937,Found,,,chrome generic,,desktop,
3470920,Found,,,chrome generic,,desktop,
3470913,New,,,chrome,,mobile,LG-D693n Build/LRX22G
3471057,New,,,chrome 65.0,,desktop,Windows
3471021,Found,,,chrome,,mobile,LG-D693n Build/LRX22G
3471056,Found,,,chrome 62.0 for android,,mobile,SM-G531H Build/LMY48B
3471078,Found,,,chrome 62.0 for android,,mobile,SM-G531H Build/LMY48B
3471053,Found,,,chrome 62.0 for android,,mobile,5012G Build/MRA58K
3471289,Found,,,chrome 65.0,,desktop,Windows
3471761,New,,,chrome generic,,desktop,Moto E (4) Plus Build/NMA26.42-69
3471897,Found,,,ie 11.0 for desktop,,desktop,Trident/7.0
3485105,New,,,chrome 64.0 for android,,mobile,CHC-U03 Build/HuaweiCHC-U03
3471982,Unknown,,,mobile safari generic,,mobile,
3472066,New,,,chrome generic,,desktop,Windows
3472034,Unknown,,,mobile safari generic,,mobile,
3472150,New,,,chrome 65.0 for android,,mobile,LG-D693n Build/LRX22G
3472086,Found,,,chrome generic,,desktop,
3472298,Found,,,other,,mobile,LG-H542 Build/MRA58K
3472485,Found,,,chrome 65.0 for android,,mobile,LG-K410 Build/LRX22G
3472559,Found,,Windows 10,chrome 65.0,1920x1080,desktop,Windows
3472959,New,,,chrome 65.0 for android,,mobile,SM-A300H Build/LRX22G
3473205,New,,,chrome generic for android,,mobile,Redmi 4A Build/MMB29M
3473191,New,,,chrome generic,,desktop,MotoE2(4G-LTE
3473197,Found,,,chrome generic for android,,mobile,Redmi 4A Build/MMB29M
3473262,New,,,chrome 64.0 for android,,mobile,SM-A300H Build/LRX22G
3473483,Unknown,,,mobile safari generic,,mobile,
3473475,New,,,chrome 65.0 for android,,mobile,XT1032 Build/LPBS23.13-56-2
3473485,New,,,chrome 63.0,,desktop,
3473572,New,,,chrome 65.0 for android,,mobile,SM-J700T1
3473531,Found,,,chrome 63.0,,desktop,
3473575,Found,,,chrome 63.0,,desktop,
3473590,New,,,chrome 65.0,,desktop,Windows
3473573,Unknown,,,mobile safari generic,,mobile,
3473588,New,,,chrome 56.0 for android,,mobile,LG-M700 Build/NMF26X
3473623,Found,,,chrome 56.0 for android,,mobile,LG-M700 Build/NMF26X
3473577,Found,,,chrome 56.0 for android,,mobile,LG-M700 Build/NMF26X
3473870,New,,,chrome 65.0 for android,,mobile,SM-G532M Build/MMB29T
3473811,Found,,,chrome 65.0 for android,,mobile,EVA-L09 Build/HUAWEIEVA-L09
3487100,,,,,,,
3474053,New,,,chrome 65.0 for android,,mobile,SM-G950F Build/NRD90M
3474092,Found,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3474049,Found,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3474089,Found,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3474058,Found,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3474110,Found,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3474070,Found,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3474222,Found,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3474306,Found,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3474245,Found,,,chrome generic,,desktop,Moto G (5) Build/NPP25.137-93
3474508,New,,,samsung browser 6.4,,mobile,SAMSUNG SM-G925I Build/NRD90M
3474560,Found,,,chrome generic,,desktop,Windows
3474600,Found,,,chrome 62.0,,desktop,
3474589,Found,,,chrome 65.0,,desktop,Windows
3474794,New,,iOS 11.3.0,mobile safari generic,2001x1125,mobile,iOS Device
3474789,New,,,chrome generic,,desktop,Moto G (5) Plus Build/NPNS25.137-15-11
3474888,New,,,chrome 65.0,,desktop,
3475002,New,,,chrome 65.0,,desktop,Windows
3475143,New,,,other,,mobile,Android 5.1
3475150,New,,,chrome 64.0 for android,,mobile,SM-P600 Build/LMY47X
3475225,New,,,chrome 65.0 for android,,mobile,E5306 Build/27.3.A.0.129
3475237,Found,,,chrome 65.0,,desktop,Windows
3475205,Found,,,mobile safari generic,,mobile,
3475252,Found,,,chrome generic,,desktop,Moto G (5) Build/NPPS25.137-93-4
3475211,Found,,,chrome generic,,desktop,Moto G (5) Build/NPPS25.137-93-4
3475248,Found,,,chrome generic,,desktop,Moto G (5) Build/NPPS25.137-93-4
3475290,New,,,chrome 65.0 for android,,mobile,BV8000Pro
3475310,New,,,chrome 65.0 for android,,mobile,M4 SS4457 Build/MRA58K
3475350,Found,,,chrome 65.0,,desktop,Windows
3483187,Found,,Windows 7,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
3483198,Found,,,,,desktop,
3478249,New,,iOS 11.3.0,mobile safari generic,2208x1242,mobile,iOS Device
3475881,New,,,firefox 59.0,,desktop,rv:59.0
3476000,Found,,,chrome 65.0 for android,,mobile,SM-G610M Build/MMB29K
3476279,New,,,mobile safari generic,,mobile,
3476382,Found,,,chrome generic,,desktop,SAMSUNG SM-J120H Build/LMY47V
3476480,Found,,,chrome 65.0,,desktop,Windows
3476494,Found,,,chrome 65.0,,desktop,Windows
3489784,Found,,Windows 10,ie 11.0 for desktop,1440x900,desktop,Trident/7.0
3476711,New,,,chrome 65.0 for android,,mobile,Blade V6 Build/LRX22G
